Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI
1,4,2,2,1,5.000000e-01,2
2,0,8,3,0,5.000000e-01,2
3,0,8,3,1,5.000000e-01,2
4,8,2,1,0,2.500000e+00,4
5,4,8,2,0,2.500000e+00,10
6,2,4,1,1,5.000000e-01,2
7,2,0,2,1,5.000000e-01,2
8,8,4,3,1,4.500000e+00,2
9,4,0,1,1,5.000000e-01,2
10,2,8,1,1,4.500000e+00,2
11,4,0,3,1,5.000000e-01,4
12,4,2,2,0,2.500000e+00,6
13,4,2,1,0,5.000000e-01,2
14,4,0,2,1,2.500000e+00,6
15,4,0,2,0,5.000000e-01,6
16,8,4,2,1,5.000000e-01,4
17,4,8,3,0,5.000000e-01,4
18,0,2,3,1,5.000000e-01,4
19,8,4,1,1,5.000000e-01,4
20,8,2,3,1,2.500000e+00,2
21,2,8,2,0,2.500000e+00,2
22,2,4,3,1,6.500000e+00,4
23,4,0,3,0,2.500000e+00,4
24,8,4,1,0,2.500000e+00,2
25,0,2,3,0,5.000000e-01,2
26,8,0,2,1,2.500000e+00,2
27,2,8,2,1,6.500000e+00,4
28,0,4,1,0,5.000000e-01,2
29,2,4,3,0,2.500000e+00,6
30,8,2,3,0,4.500000e+00,2
31,8,0,2,0,5.000000e-01,6
32,0,8,1,0,5.000000e-01,4
33,8,0,1,1,4.500000e+00,8
34,0,2,2,0,4.500000e+00,8
35,2,0,1,1,4.500000e+00,2
36,2,0,1,0,5.000000e-01,2
