Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI
1,2,8,3,1,5.000000e-01,6
2,2,0,1,0,4.500000e+00,4
3,4,2,2,0,2.500000e+00,2
4,8,4,1,1,2.500000e+00,2
5,0,8,1,1,6.500000e+00,6
6,4,0,1,0,5.000000e-01,6
7,2,0,3,1,5.000000e-01,2
8,4,0,3,0,5.000000e-01,4
9,8,2,2,0,5.000000e-01,2
10,4,8,3,0,5.000000e-01,10
11,8,4,1,0,4.500000e+00,8
12,2,4,1,0,2.500000e+00,4
13,4,0,2,0,5.000000e-01,4
14,0,8,3,1,5.000000e-01,2
15,4,2,3,1,5.000000e-01,4
16,0,8,3,0,5.000000e-01,2
17,8,0,2,1,2.500000e+00,4
18,0,2,2,0,5.000000e-01,4
19,8,4,3,1,4.500000e+00,2
20,8,2,1,0,2.500000e+00,6
21,0,8,1,0,2.500000e+00,4
22,2,0,3,0,5.000000e-01,2
23,4,8,2,1,4.500000e+00,2
24,0,4,1,1,5.000000e-01,2
25,8,2,1,1,5.000000e-01,8
26,4,8,2,0,5.000000e-01,4
27,4,2,3,0,6.500000e+00,2
28,0,4,2,1,4.500000e+00,2
29,2,4,2,1,2.500000e+00,2
30,8,2,3,0,2.500000e+00,2
31,2,8,2,1,2.500000e+00,2
32,4,0,3,1,5.000000e-01,2
33,2,4,1,1,5.000000e-01,2
34,2,0,1,1,2.500000e+00,2
35,0,8,2,0,5.000000e-01,4
36,0,2,2,1,4.500000e+00,6
