Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI
1,8,0,3,1,5.000000e-01,2
2,2,0,1,0,2.500000e+00,2
3,2,4,2,0,2.500000e+00,2
4,8,2,1,0,2.500000e+00,2
5,8,4,3,1,5.000000e-01,2
6,8,2,3,1,5.000000e-01,2
7,8,4,3,0,2.500000e+00,2
8,8,0,3,0,2.500000e+00,6
9,4,8,1,1,6.500000e+00,2
10,2,0,1,1,5.000000e-01,10
11,0,2,3,0,5.000000e-01,6
12,4,0,2,1,5.000000e-01,8
13,4,2,3,0,5.000000e-01,4
14,0,4,3,1,2.500000e+00,6
15,4,0,1,0,4.500000e+00,2
16,2,8,2,1,4.500000e+00,2
17,8,4,1,0,5.000000e-01,2
18,4,8,2,1,2.500000e+00,8
19,2,0,2,1,5.000000e-01,4
20,2,8,2,0,5.000000e-01,4
21,4,2,3,1,4.500000e+00,4
22,0,8,1,0,2.500000e+00,2
23,0,2,2,0,4.500000e+00,4
24,2,4,1,0,2.500000e+00,4
25,4,0,3,0,5.000000e-01,2
26,0,8,2,0,5.000000e-01,2
27,8,2,1,1,5.000000e-01,2
28,0,4,2,0,5.000000e-01,4
29,0,8,1,1,2.500000e+00,2
30,4,0,1,1,6.500000e+00,6
31,2,4,2,1,5.000000e-01,4
32,2,0,3,1,5.000000e-01,2
33,8,0,2,1,4.500000e+00,2
34,8,2,3,0,5.000000e-01,6
35,2,4,1,1,4.500000e+00,4
36,4,8,2,0,5.000000e-01,4
