Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI
1,4,8,1,0,5.000000e-01,6
2,4,2,1,1,5.000000e-01,2
3,0,8,2,1,5.000000e-01,2
4,0,4,2,0,5.000000e-01,2
5,8,0,1,1,4.500000e+00,4
6,0,8,2,0,2.500000e+00,6
7,8,4,3,0,2.500000e+00,2
8,2,8,1,1,5.000000e-01,8
9,2,4,2,0,5.000000e-01,2
10,4,0,3,0,4.500000e+00,2
11,8,4,3,1,5.000000e-01,6
12,2,4,3,1,2.500000e+00,4
13,8,2,3,1,5.000000e-01,2
14,2,0,1,1,4.500000e+00,2
15,4,2,2,1,5.000000e-01,2
16,0,4,2,1,5.000000e-01,4
17,8,2,2,1,5.000000e-01,2
18,8,2,3,0,5.000000e-01,2
19,0,4,3,1,4.500000e+00,2
20,4,8,2,0,2.500000e+00,4
21,0,4,1,1,5.000000e-01,2
22,2,4,3,0,2.500000e+00,2
23,0,4,1,0,2.500000e+00,8
24,0,2,1,0,5.000000e-01,4
25,2,0,2,0,2.500000e+00,6
26,2,0,2,1,5.000000e-01,2
27,4,2,1,0,2.500000e+00,2
28,8,2,1,0,4.500000e+00,4
29,0,2,3,0,2.500000e+00,10
30,8,0,1,0,6.500000e+00,4
31,8,2,2,0,6.500000e+00,4
32,8,4,2,1,5.000000e-01,2
33,2,0,3,1,5.000000e-01,4
34,8,0,3,1,2.500000e+00,4
35,4,8,1,1,5.000000e-01,2
36,8,0,3,0,4.500000e+00,6
