Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI
1,2,4,3,1,5.000000e-01,6
2,8,0,3,1,2.500000e+00,4
3,0,2,2,0,5.000000e-01,6
4,8,4,3,0,5.000000e-01,2
5,4,8,1,0,2.500000e+00,2
6,8,2,3,0,5.000000e-01,2
7,8,0,1,0,2.500000e+00,2
8,0,2,3,0,5.000000e-01,4
9,2,8,1,1,4.500000e+00,2
10,0,2,2,1,5.000000e-01,8
11,8,4,2,0,6.500000e+00,2
12,8,2,2,0,5.000000e-01,2
13,4,8,3,1,4.500000e+00,2
14,4,2,2,1,5.000000e-01,4
15,4,8,2,1,4.500000e+00,4
16,0,4,3,0,2.500000e+00,2
17,0,4,2,0,4.500000e+00,4
18,2,4,2,0,4.500000e+00,2
19,0,2,1,0,2.500000e+00,10
20,2,0,1,1,5.000000e-01,4
21,8,2,2,1,5.000000e-01,6
22,0,8,2,1,6.500000e+00,2
23,4,0,2,1,5.000000e-01,4
24,4,0,1,0,2.500000e+00,2
25,2,8,1,0,2.500000e+00,4
26,4,0,1,1,5.000000e-01,6
27,4,2,1,1,5.000000e-01,2
28,8,4,1,1,5.000000e-01,2
29,4,0,3,1,5.000000e-01,2
30,8,2,3,1,5.000000e-01,4
31,2,4,3,0,2.500000e+00,2
32,0,8,2,0,2.500000e+00,2
33,0,2,3,1,2.500000e+00,4
34,0,8,1,1,5.000000e-01,2
35,0,8,3,0,5.000000e-01,8
36,4,2,1,0,4.500000e+00,6
