Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI
1,0,8,1,0,2.500000e+00,6
2,0,2,2,1,2.500000e+00,8
3,4,0,1,1,5.000000e-01,2
4,4,0,3,0,4.500000e+00,2
5,2,8,2,1,5.000000e-01,2
6,2,8,3,0,5.000000e-01,2
7,8,0,2,1,4.500000e+00,4
8,2,4,1,1,5.000000e-01,10
9,2,8,3,1,5.000000e-01,6
10,4,2,2,1,4.500000e+00,2
11,4,8,1,0,4.500000e+00,4
12,2,4,3,0,5.000000e-01,4
13,0,2,3,1,2.500000e+00,2
14,8,0,1,1,4.500000e+00,2
15,8,4,3,0,5.000000e-01,4
16,2,0,1,0,5.000000e-01,2
17,4,0,3,1,2.500000e+00,2
18,0,8,2,0,2.500000e+00,2
19,0,2,3,0,5.000000e-01,2
20,8,0,3,0,4.500000e+00,2
21,8,2,1,0,2.500000e+00,2
22,2,8,1,1,2.500000e+00,2
23,0,4,2,0,2.500000e+00,2
24,4,8,1,1,5.000000e-01,4
25,8,4,2,1,5.000000e-01,4
26,4,2,3,1,6.500000e+00,4
27,4,8,3,1,5.000000e-01,2
28,2,0,2,0,5.000000e-01,8
29,0,4,2,1,5.000000e-01,2
30,0,2,1,1,6.500000e+00,2
31,4,2,1,0,5.000000e-01,6
32,4,0,1,0,5.000000e-01,6
33,2,8,2,0,5.000000e-01,4
34,8,4,2,0,2.500000e+00,4
35,8,0,3,1,2.500000e+00,4
36,2,4,2,0,5.000000e-01,6
