Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI
1,8,4,1,0,5.000000e-01,2
2,4,8,2,1,6.500000e+00,4
3,0,2,1,1,2.500000e+00,2
4,8,0,3,0,4.500000e+00,6
5,8,2,2,0,2.500000e+00,4
6,2,4,2,1,5.000000e-01,2
7,4,0,3,0,5.000000e-01,8
8,4,8,2,0,5.000000e-01,4
9,2,4,1,0,2.500000e+00,2
10,8,0,2,1,5.000000e-01,4
11,0,8,1,1,4.500000e+00,2
12,4,2,3,1,2.500000e+00,4
13,8,0,1,0,2.500000e+00,2
14,8,4,3,0,2.500000e+00,2
15,0,8,3,1,6.500000e+00,2
16,8,0,2,0,5.000000e-01,2
17,4,0,1,1,5.000000e-01,10
18,2,0,2,1,5.000000e-01,2
19,2,0,3,1,5.000000e-01,8
20,8,4,3,1,4.500000e+00,4
21,0,4,2,0,5.000000e-01,2
22,0,2,3,0,5.000000e-01,2
23,0,4,3,1,2.500000e+00,4
24,0,4,1,0,5.000000e-01,2
25,4,2,3,0,2.500000e+00,6
26,2,0,1,0,5.000000e-01,2
27,2,8,1,0,2.500000e+00,4
28,4,2,1,1,5.000000e-01,6
29,8,2,3,1,4.500000e+00,2
30,8,2,1,1,5.000000e-01,2
31,0,4,2,1,5.000000e-01,6
32,2,0,2,0,5.000000e-01,2
33,4,8,1,1,2.500000e+00,4
34,4,2,2,0,5.000000e-01,6
35,8,2,3,0,4.500000e+00,2
36,2,8,2,1,4.500000e+00,4
