Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI
1,2,4,3,0,5.000000e-01,8
2,4,0,1,0,5.000000e-01,6
3,4,2,2,0,5.000000e-01,2
4,8,4,2,1,5.000000e-01,4
5,4,8,1,0,5.000000e-01,4
6,0,4,3,1,2.500000e+00,2
7,0,2,3,0,2.500000e+00,2
8,0,2,2,0,2.500000e+00,2
9,0,8,1,1,2.500000e+00,2
10,2,8,2,0,5.000000e-01,2
11,0,8,3,1,5.000000e-01,6
12,4,2,1,1,4.500000e+00,4
13,0,4,3,0,5.000000e-01,2
14,4,8,1,1,5.000000e-01,4
15,2,4,1,0,5.000000e-01,4
16,0,2,1,0,5.000000e-01,4
17,8,0,2,1,4.500000e+00,2
18,4,2,2,1,4.500000e+00,6
19,2,8,1,1,2.500000e+00,8
20,8,4,2,0,2.500000e+00,2
21,0,4,2,0,5.000000e-01,2
22,4,2,3,1,6.500000e+00,6
23,4,8,3,1,6.500000e+00,10
24,2,0,1,1,4.500000e+00,2
25,0,4,1,1,2.500000e+00,2
26,4,0,2,1,5.000000e-01,2
27,8,4,3,0,4.500000e+00,4
28,2,8,1,0,5.000000e-01,2
29,8,0,2,0,2.500000e+00,6
30,8,2,3,1,5.000000e-01,2
31,0,2,2,1,5.000000e-01,4
32,2,8,3,0,2.500000e+00,4
33,8,0,1,0,4.500000e+00,2
34,8,0,3,0,5.000000e-01,2
35,2,8,2,1,2.500000e+00,4
36,2,0,3,1,5.000000e-01,2
