Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI
1,2,4,1,0,5.000000e-01,2
2,0,8,3,1,5.000000e-01,6
3,0,2,2,0,4.500000e+00,10
4,2,4,2,0,2.500000e+00,4
5,4,0,1,0,5.000000e-01,2
6,0,4,3,1,5.000000e-01,4
7,8,2,2,0,5.000000e-01,2
8,4,0,3,0,2.500000e+00,2
9,2,4,2,1,6.500000e+00,2
10,4,0,2,0,5.000000e-01,2
11,8,2,1,1,5.000000e-01,6
12,2,0,1,1,5.000000e-01,2
13,2,8,3,0,2.500000e+00,4
14,8,4,3,0,5.000000e-01,8
15,0,8,2,0,5.000000e-01,2
16,0,8,1,0,5.000000e-01,4
17,4,8,1,1,2.500000e+00,4
18,4,2,3,1,5.000000e-01,2
19,2,0,2,1,4.500000e+00,6
20,2,4,3,0,4.500000e+00,2
21,8,0,1,1,4.500000e+00,2
22,4,0,1,1,5.000000e-01,8
23,4,2,1,1,6.500000e+00,2
24,8,2,3,1,5.000000e-01,2
25,8,4,2,1,5.000000e-01,6
26,4,8,3,1,4.500000e+00,4
27,4,8,2,0,5.000000e-01,2
28,2,8,2,1,2.500000e+00,4
29,4,8,1,0,5.000000e-01,4
30,8,0,2,1,5.000000e-01,4
31,8,0,3,0,2.500000e+00,2
32,2,0,1,0,4.500000e+00,2
33,2,0,3,1,2.500000e+00,2
34,0,2,3,0,2.500000e+00,6
35,4,0,2,1,2.500000e+00,2
36,8,2,1,0,2.500000e+00,4
