Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI
1,8,4,3,1,2.500000e+00,4
2,2,4,1,0,5.000000e-01,2
3,0,4,1,0,2.500000e+00,2
4,2,0,1,1,5.000000e-01,8
5,8,0,2,0,6.500000e+00,2
6,8,2,3,1,5.000000e-01,4
7,4,8,2,1,4.500000e+00,6
8,4,0,1,1,4.500000e+00,4
9,8,2,2,0,5.000000e-01,4
10,8,0,2,1,4.500000e+00,2
11,8,2,2,1,2.500000e+00,2
12,4,0,3,1,5.000000e-01,2
13,4,8,3,0,2.500000e+00,2
14,4,2,3,1,5.000000e-01,4
15,0,2,2,1,2.500000e+00,6
16,2,4,2,0,4.500000e+00,2
17,8,0,1,1,5.000000e-01,2
18,8,2,1,1,5.000000e-01,2
19,8,4,1,1,5.000000e-01,2
20,0,8,1,0,2.500000e+00,4
21,4,0,2,1,5.000000e-01,4
22,0,2,2,0,5.000000e-01,4
23,4,2,2,1,5.000000e-01,6
24,8,2,3,0,5.000000e-01,2
25,0,4,3,0,5.000000e-01,6
26,8,0,3,0,5.000000e-01,10
27,2,8,1,0,4.500000e+00,2
28,0,2,1,0,2.500000e+00,4
29,4,2,3,0,2.500000e+00,2
30,2,0,3,1,5.000000e-01,2
31,4,8,2,0,4.500000e+00,4
32,4,8,1,0,5.000000e-01,6
33,0,2,3,0,5.000000e-01,2
34,0,8,3,1,2.500000e+00,2
35,4,2,1,1,6.500000e+00,2
36,0,4,2,0,2.500000e+00,8
