Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI
1,2,0,2,0,4.500000e+00,6
2,2,4,1,1,5.000000e-01,2
3,2,4,2,1,4.500000e+00,4
4,0,2,1,1,2.500000e+00,6
5,4,0,2,1,2.500000e+00,4
6,0,4,3,1,5.000000e-01,4
7,0,8,1,1,5.000000e-01,2
8,2,0,2,1,5.000000e-01,2
9,2,0,3,1,5.000000e-01,6
10,8,4,3,0,5.000000e-01,10
11,0,8,1,0,2.500000e+00,2
12,0,8,3,1,5.000000e-01,2
13,4,2,2,0,4.500000e+00,4
14,4,2,3,1,5.000000e-01,6
15,8,4,1,1,2.500000e+00,4
16,2,0,3,0,2.500000e+00,2
17,8,2,3,1,6.500000e+00,4
18,8,4,2,0,2.500000e+00,2
19,8,0,2,1,5.000000e-01,6
20,8,2,2,1,2.500000e+00,2
21,4,8,1,0,5.000000e-01,2
22,4,2,3,0,6.500000e+00,8
23,0,4,1,0,5.000000e-01,8
24,0,4,1,1,5.000000e-01,4
25,8,0,3,0,5.000000e-01,2
26,0,4,3,0,5.000000e-01,2
27,4,0,2,0,4.500000e+00,2
28,4,8,2,1,4.500000e+00,2
29,0,2,1,0,2.500000e+00,2
30,2,8,2,0,5.000000e-01,2
31,8,0,2,0,5.000000e-01,4
32,2,8,1,0,2.500000e+00,2
33,2,8,1,1,4.500000e+00,4
34,8,4,3,1,2.500000e+00,2
35,4,2,1,0,5.000000e-01,4
36,2,8,3,0,5.000000e-01,2
