Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI
1,0,2,1,0,5.000000e-01,4
2,0,8,2,1,5.000000e-01,4
3,4,0,2,0,5.000000e-01,2
4,0,4,1,1,6.500000e+00,6
5,2,8,2,1,6.500000e+00,2
6,8,4,2,1,2.500000e+00,2
7,0,2,3,0,2.500000e+00,4
8,0,4,1,0,2.500000e+00,2
9,8,0,3,0,2.500000e+00,2
10,2,4,1,1,2.500000e+00,2
11,4,2,2,1,4.500000e+00,2
12,2,4,2,0,2.500000e+00,4
13,8,0,1,1,5.000000e-01,2
14,0,8,2,0,5.000000e-01,2
15,0,2,2,1,5.000000e-01,4
16,2,8,3,0,2.500000e+00,8
17,2,4,1,0,4.500000e+00,2
18,2,4,3,0,5.000000e-01,4
19,2,8,3,1,4.500000e+00,2
20,8,4,1,1,2.500000e+00,4
21,8,4,3,1,5.000000e-01,6
22,4,8,2,0,2.500000e+00,6
23,8,4,3,0,5.000000e-01,6
24,4,0,3,0,5.000000e-01,4
25,2,8,1,0,5.000000e-01,2
26,4,0,3,1,5.000000e-01,2
27,2,0,2,0,4.500000e+00,2
28,0,4,2,1,4.500000e+00,4
29,4,8,1,0,5.000000e-01,2
30,0,2,3,1,5.000000e-01,8
31,2,8,2,0,5.000000e-01,4
32,8,0,3,1,5.000000e-01,10
33,2,0,1,1,5.000000e-01,2
34,8,2,1,1,2.500000e+00,6
35,8,0,1,0,4.500000e+00,2
36,2,4,3,1,5.000000e-01,2
