Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI
1,4,2,3,0,5.000000e-01,6
2,0,8,3,0,5.000000e-01,8
3,0,2,1,0,5.000000e-01,4
4,2,8,1,1,5.000000e-01,2
5,2,4,3,1,4.500000e+00,2
6,0,4,2,0,2.500000e+00,2
7,2,8,3,1,4.500000e+00,4
8,8,2,2,0,6.500000e+00,4
9,4,2,2,0,6.500000e+00,2
10,2,8,3,0,5.000000e-01,2
11,0,2,2,0,2.500000e+00,6
12,8,0,2,0,5.000000e-01,2
13,4,8,3,1,5.000000e-01,6
14,8,4,1,0,5.000000e-01,2
15,8,4,2,0,5.000000e-01,2
16,2,4,1,1,4.500000e+00,4
17,0,8,2,1,5.000000e-01,2
18,4,8,3,0,2.500000e+00,2
19,8,2,1,0,5.000000e-01,2
20,0,4,1,1,5.000000e-01,2
21,4,2,2,1,2.500000e+00,2
22,2,8,2,1,5.000000e-01,10
23,2,0,3,0,2.500000e+00,4
24,0,2,1,1,4.500000e+00,6
25,0,8,1,1,5.000000e-01,6
26,8,0,1,0,5.000000e-01,2
27,0,8,3,1,5.000000e-01,2
28,4,2,1,0,2.500000e+00,2
29,8,4,1,1,2.500000e+00,8
30,4,0,2,1,5.000000e-01,4
31,0,2,2,1,5.000000e-01,2
32,4,0,3,1,2.500000e+00,4
33,2,0,3,1,4.500000e+00,4
34,4,0,1,0,2.500000e+00,4
35,4,8,2,1,4.500000e+00,2
36,4,0,3,0,2.500000e+00,4
