Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI
1,8,4,3,0,5.000000e-01,4
2,8,2,1,0,5.000000e-01,2
3,4,0,2,1,4.500000e+00,2
4,8,0,2,0,4.500000e+00,2
5,8,4,1,1,5.000000e-01,4
6,8,0,3,1,2.500000e+00,8
7,4,2,2,0,2.500000e+00,4
8,0,8,1,0,4.500000e+00,6
9,2,8,1,1,5.000000e-01,2
10,0,2,1,0,6.500000e+00,2
11,0,2,2,0,5.000000e-01,6
12,4,2,3,1,2.500000e+00,2
13,4,0,3,1,2.500000e+00,2
14,2,0,1,1,4.500000e+00,4
15,2,4,2,1,5.000000e-01,2
16,4,8,2,1,5.000000e-01,4
17,2,8,3,0,5.000000e-01,2
18,8,2,2,0,2.500000e+00,10
19,0,8,3,0,2.500000e+00,2
20,8,4,2,0,5.000000e-01,4
21,8,2,2,1,2.500000e+00,4
22,2,8,3,1,5.000000e-01,2
23,8,0,2,1,5.000000e-01,6
24,2,0,3,1,6.500000e+00,6
25,2,4,1,0,5.000000e-01,2
26,8,4,3,1,5.000000e-01,4
27,4,8,1,0,2.500000e+00,2
28,4,0,1,1,5.000000e-01,6
29,0,8,1,1,4.500000e+00,8
30,2,0,2,1,5.000000e-01,2
31,4,0,1,0,5.000000e-01,2
32,2,0,3,0,2.500000e+00,2
33,2,4,3,0,5.000000e-01,4
34,2,4,1,1,4.500000e+00,2
35,0,4,3,0,5.000000e-01,4
36,0,4,2,0,2.500000e+00,2
