Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI
1,0,8,1,1,5.000000e-01,6
2,2,0,3,1,6.500000e+00,6
3,2,8,2,1,5.000000e-01,4
4,8,0,3,0,5.000000e-01,2
5,0,8,2,1,5.000000e-01,2
6,8,4,1,1,2.500000e+00,2
7,8,0,2,0,5.000000e-01,6
8,0,4,3,1,6.500000e+00,2
9,4,2,3,0,5.000000e-01,4
10,8,2,2,0,4.500000e+00,4
11,2,0,3,0,2.500000e+00,4
12,0,4,2,1,4.500000e+00,2
13,8,2,1,0,5.000000e-01,2
14,8,0,3,1,2.500000e+00,4
15,2,8,1,1,4.500000e+00,2
16,4,8,1,0,2.500000e+00,2
17,0,4,2,0,2.500000e+00,2
18,4,2,1,0,2.500000e+00,2
19,0,4,1,1,5.000000e-01,10
20,4,8,3,0,4.500000e+00,6
21,8,4,3,1,5.000000e-01,2
22,2,0,1,0,5.000000e-01,2
23,2,4,1,1,5.000000e-01,4
24,4,8,2,1,2.500000e+00,4
25,0,8,1,0,5.000000e-01,4
26,0,2,2,1,5.000000e-01,6
27,2,8,3,1,5.000000e-01,2
28,4,0,3,0,2.500000e+00,4
29,4,0,1,0,5.000000e-01,2
30,4,2,2,0,2.500000e+00,4
31,4,8,2,0,5.000000e-01,2
32,2,8,3,0,2.500000e+00,2
33,4,2,2,1,4.500000e+00,8
34,2,0,1,1,5.000000e-01,2
35,2,0,2,0,5.000000e-01,2
36,2,4,3,1,4.500000e+00,8
