Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI
1,4,8,2,0,4.500000e+00,2
2,2,0,2,0,4.500000e+00,4
3,0,4,1,0,6.500000e+00,2
4,4,8,3,1,2.500000e+00,2
5,0,2,1,1,4.500000e+00,4
6,8,2,3,0,4.500000e+00,2
7,4,0,2,0,5.000000e-01,10
8,4,2,3,1,6.500000e+00,4
9,0,2,2,1,5.000000e-01,8
10,4,8,1,0,4.500000e+00,2
11,2,8,1,1,2.500000e+00,4
12,8,4,2,1,4.500000e+00,2
13,0,8,2,1,2.500000e+00,6
14,4,0,2,1,5.000000e-01,4
15,2,8,2,0,5.000000e-01,2
16,2,4,2,0,5.000000e-01,2
17,8,0,3,1,5.000000e-01,2
18,2,4,1,1,2.500000e+00,4
19,8,0,1,0,2.500000e+00,6
20,0,8,2,0,2.500000e+00,2
21,2,0,3,0,2.500000e+00,2
22,4,8,3,0,5.000000e-01,2
23,8,2,1,0,2.500000e+00,6
24,0,2,1,0,5.000000e-01,2
25,0,8,3,0,5.000000e-01,8
26,0,4,3,1,5.000000e-01,4
27,2,0,3,1,5.000000e-01,4
28,4,0,1,1,5.000000e-01,4
29,2,4,3,0,5.000000e-01,2
30,8,2,3,1,2.500000e+00,2
31,4,8,1,1,5.000000e-01,4
32,2,4,1,0,5.000000e-01,2
33,0,8,1,1,5.000000e-01,6
34,0,4,3,0,5.000000e-01,6
35,2,8,2,1,2.500000e+00,2
36,2,4,2,1,5.000000e-01,2
