Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI
1,8,0,1,1,5.000000e-01,4
2,0,4,2,0,4.500000e+00,4
3,0,2,1,1,5.000000e-01,2
4,0,2,3,1,5.000000e-01,2
5,0,4,2,1,5.000000e-01,4
6,8,0,2,0,5.000000e-01,2
7,8,4,1,0,2.500000e+00,6
8,4,2,3,0,2.500000e+00,2
9,0,2,3,0,2.500000e+00,4
10,8,2,1,0,5.000000e-01,4
11,8,2,2,1,2.500000e+00,4
12,8,4,2,1,4.500000e+00,4
13,2,0,2,0,4.500000e+00,2
14,2,4,2,0,4.500000e+00,4
15,8,4,3,1,6.500000e+00,2
16,4,8,2,0,2.500000e+00,6
17,8,2,3,1,5.000000e-01,2
18,2,4,2,1,2.500000e+00,6
19,2,0,1,0,2.500000e+00,2
20,0,8,3,1,5.000000e-01,2
21,2,4,1,0,5.000000e-01,4
22,2,8,2,0,4.500000e+00,2
23,0,4,3,1,5.000000e-01,2
24,4,0,3,0,5.000000e-01,2
25,2,0,2,1,2.500000e+00,10
26,8,2,1,1,5.000000e-01,2
27,0,8,1,0,2.500000e+00,2
28,4,0,1,0,5.000000e-01,6
29,0,8,2,1,6.500000e+00,6
30,4,2,1,1,5.000000e-01,2
31,4,2,3,1,5.000000e-01,8
32,8,4,3,0,5.000000e-01,2
33,4,8,1,1,4.500000e+00,2
34,8,0,3,0,2.500000e+00,2
35,2,8,3,0,5.000000e-01,4
36,4,0,1,1,5.000000e-01,8
