Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI
1,8,0,2,0,6.500000e+00,2
2,4,2,1,0,5.000000e-01,6
3,8,2,1,0,5.000000e-01,4
4,2,4,3,0,2.500000e+00,2
5,2,8,2,1,5.000000e-01,2
6,8,4,3,0,5.000000e-01,10
7,0,2,3,1,2.500000e+00,2
8,0,8,3,0,5.000000e-01,4
9,8,4,2,0,4.500000e+00,2
10,4,2,2,0,5.000000e-01,2
11,2,8,3,0,5.000000e-01,2
12,4,8,1,1,5.000000e-01,2
13,0,2,2,0,2.500000e+00,6
14,0,8,1,1,5.000000e-01,4
15,8,2,1,1,2.500000e+00,4
16,2,8,2,0,5.000000e-01,6
17,2,4,3,1,2.500000e+00,4
18,0,4,1,1,5.000000e-01,2
19,2,4,2,1,5.000000e-01,4
20,8,2,3,1,4.500000e+00,2
21,0,2,1,0,5.000000e-01,8
22,8,4,2,1,2.500000e+00,2
23,2,0,1,1,5.000000e-01,6
24,4,0,1,0,4.500000e+00,2
25,8,0,1,0,6.500000e+00,2
26,8,0,2,1,5.000000e-01,8
27,0,4,2,1,2.500000e+00,2
28,0,2,2,1,4.500000e+00,2
29,0,4,3,1,2.500000e+00,4
30,0,4,2,0,5.000000e-01,4
31,0,8,3,1,4.500000e+00,6
32,4,2,1,1,5.000000e-01,2
33,4,8,1,0,2.500000e+00,4
34,2,0,3,0,2.500000e+00,2
35,4,0,3,0,5.000000e-01,2
36,8,4,3,1,4.500000e+00,4
