Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI
1,8,0,1,0,4.500000e+00,2
2,4,2,2,0,4.500000e+00,2
3,2,4,3,1,2.500000e+00,2
4,4,8,3,1,5.000000e-01,2
5,8,0,3,1,2.500000e+00,2
6,2,4,3,0,2.500000e+00,2
7,0,4,3,0,5.000000e-01,4
8,8,2,3,0,4.500000e+00,2
9,4,2,1,0,5.000000e-01,4
10,0,2,2,0,5.000000e-01,2
11,4,8,1,0,4.500000e+00,4
12,2,8,2,0,5.000000e-01,2
13,8,2,2,1,2.500000e+00,4
14,0,4,1,0,5.000000e-01,4
15,4,2,1,1,4.500000e+00,2
16,0,2,1,0,2.500000e+00,8
17,8,4,1,1,4.500000e+00,2
18,0,4,3,1,5.000000e-01,2
19,8,0,1,1,2.500000e+00,2
20,8,0,3,0,5.000000e-01,6
21,0,2,2,1,5.000000e-01,2
22,4,0,2,1,2.500000e+00,4
23,8,0,2,1,6.500000e+00,10
24,2,0,3,1,5.000000e-01,4
25,8,0,2,0,5.000000e-01,6
26,2,8,1,0,2.500000e+00,2
27,2,0,3,0,2.500000e+00,2
28,2,4,2,1,5.000000e-01,4
29,4,0,2,0,5.000000e-01,2
30,0,4,1,1,5.000000e-01,4
31,8,2,3,1,2.500000e+00,4
32,8,4,2,1,6.500000e+00,6
33,8,4,3,0,5.000000e-01,6
34,2,0,1,1,5.000000e-01,8
35,8,2,1,1,5.000000e-01,6
36,4,8,2,0,5.000000e-01,2
