Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI
1,2,4,3,1,5.000000e-01,2
2,4,8,2,1,4.500000e+00,2
3,8,0,2,1,5.000000e-01,6
4,8,4,2,0,5.000000e-01,4
5,2,0,2,1,4.500000e+00,6
6,4,0,2,0,5.000000e-01,4
7,2,0,2,0,4.500000e+00,2
8,8,4,1,0,5.000000e-01,8
9,8,2,3,1,2.500000e+00,4
10,8,2,3,0,2.500000e+00,2
11,8,0,1,0,2.500000e+00,2
12,8,4,3,1,2.500000e+00,2
13,4,8,3,0,2.500000e+00,4
14,4,2,1,0,4.500000e+00,4
15,0,8,2,0,5.000000e-01,6
16,4,0,1,1,2.500000e+00,2
17,8,0,3,1,5.000000e-01,2
18,0,2,3,0,2.500000e+00,2
19,2,4,1,1,5.000000e-01,4
20,0,8,3,0,2.500000e+00,2
21,0,4,3,0,5.000000e-01,2
22,4,8,1,1,5.000000e-01,4
23,2,4,3,0,5.000000e-01,6
24,2,4,2,0,4.500000e+00,2
25,0,2,1,0,5.000000e-01,2
26,0,4,2,1,6.500000e+00,10
27,2,8,1,0,4.500000e+00,4
28,2,4,2,1,2.500000e+00,4
29,2,8,1,1,5.000000e-01,2
30,2,0,1,1,5.000000e-01,2
31,8,2,2,0,5.000000e-01,2
32,0,4,1,0,5.000000e-01,4
33,2,8,2,1,5.000000e-01,6
34,8,0,1,1,5.000000e-01,2
35,2,0,3,1,6.500000e+00,2
36,0,4,3,1,2.500000e+00,8
