Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI
1,4,2,3,1,5.000000e-01,2
2,8,2,2,0,4.500000e+00,8
3,2,4,1,1,4.500000e+00,4
4,2,0,2,0,5.000000e-01,2
5,4,0,2,0,4.500000e+00,2
6,0,8,2,1,4.500000e+00,6
7,8,4,2,1,5.000000e-01,4
8,0,8,3,1,2.500000e+00,10
9,0,8,2,0,5.000000e-01,4
10,2,4,2,0,2.500000e+00,2
11,2,4,2,1,6.500000e+00,6
12,4,2,1,0,5.000000e-01,2
13,8,0,3,0,2.500000e+00,2
14,4,2,3,0,5.000000e-01,2
15,2,0,2,1,5.000000e-01,2
16,0,4,1,1,5.000000e-01,8
17,2,0,3,1,5.000000e-01,2
18,8,4,1,1,5.000000e-01,4
19,0,4,3,0,5.000000e-01,2
20,0,4,2,1,2.500000e+00,2
21,8,2,1,0,5.000000e-01,2
22,8,4,3,1,2.500000e+00,2
23,8,4,2,0,5.000000e-01,6
24,8,0,1,1,2.500000e+00,2
25,2,8,3,0,5.000000e-01,4
26,4,8,3,0,2.500000e+00,2
27,8,2,2,1,5.000000e-01,6
28,0,2,3,0,6.500000e+00,2
29,8,2,3,1,4.500000e+00,4
30,8,2,1,1,2.500000e+00,4
31,0,8,1,0,5.000000e-01,4
32,0,2,1,1,4.500000e+00,2
33,8,4,1,0,5.000000e-01,4
34,4,0,1,0,2.500000e+00,6
35,2,0,1,0,5.000000e-01,2
36,0,4,3,1,2.500000e+00,4
