Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI
1,2,4,1,1,2.500000e+00,2
2,4,2,2,0,5.000000e-01,2
3,0,2,1,1,4.500000e+00,8
4,2,0,1,0,5.000000e-01,2
5,0,4,2,0,2.500000e+00,4
6,4,8,1,1,2.500000e+00,2
7,2,4,3,0,2.500000e+00,2
8,2,8,3,1,4.500000e+00,2
9,8,2,1,0,2.500000e+00,10
10,8,0,1,1,5.000000e-01,2
11,8,4,3,1,6.500000e+00,6
12,0,4,3,0,2.500000e+00,4
13,2,0,3,0,5.000000e-01,2
14,0,8,3,0,4.500000e+00,4
15,4,2,2,1,5.000000e-01,2
16,8,0,2,1,5.000000e-01,2
17,2,0,2,0,2.500000e+00,2
18,0,8,3,1,5.000000e-01,4
19,0,8,1,0,5.000000e-01,6
20,4,8,2,1,4.500000e+00,2
21,4,8,3,0,5.000000e-01,2
22,4,0,3,1,5.000000e-01,4
23,2,0,3,1,2.500000e+00,4
24,8,2,2,1,4.500000e+00,2
25,4,8,1,0,5.000000e-01,4
26,8,4,2,0,2.500000e+00,6
27,0,4,1,0,5.000000e-01,8
28,4,2,1,0,6.500000e+00,2
29,2,8,2,0,5.000000e-01,2
30,0,4,1,1,4.500000e+00,2
31,0,4,2,1,5.000000e-01,2
32,2,8,3,0,5.000000e-01,4
33,0,2,2,1,5.000000e-01,6
34,0,8,2,0,5.000000e-01,4
35,2,4,3,1,5.000000e-01,6
36,8,2,1,1,2.500000e+00,4
