Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI
1,4,0,2,1,5.000000e-01,2
2,8,0,3,0,5.000000e-01,8
3,8,2,2,0,2.500000e+00,2
4,0,2,1,0,5.000000e-01,2
5,8,4,1,0,2.500000e+00,2
6,0,2,2,1,2.500000e+00,2
7,2,8,3,1,5.000000e-01,2
8,4,2,1,0,5.000000e-01,2
9,8,0,3,1,5.000000e-01,4
10,4,0,2,0,4.500000e+00,6
11,4,2,3,0,5.000000e-01,2
12,2,4,2,0,5.000000e-01,2
13,2,8,3,0,5.000000e-01,2
14,0,8,2,0,2.500000e+00,10
15,0,8,2,1,4.500000e+00,4
16,0,2,3,1,5.000000e-01,2
17,4,0,3,0,5.000000e-01,2
18,8,4,2,1,5.000000e-01,2
19,4,0,1,1,5.000000e-01,2
20,2,4,1,1,5.000000e-01,2
21,8,0,1,0,2.500000e+00,4
22,4,8,2,0,2.500000e+00,4
23,8,2,2,1,6.500000e+00,4
24,4,8,3,1,6.500000e+00,4
25,8,4,1,1,2.500000e+00,2
26,4,2,2,1,4.500000e+00,2
27,0,8,1,1,4.500000e+00,4
28,4,0,3,1,2.500000e+00,4
29,4,8,3,0,5.000000e-01,6
30,8,2,1,0,5.000000e-01,6
31,0,4,1,0,2.500000e+00,6
32,8,2,1,1,2.500000e+00,6
33,0,2,2,0,4.500000e+00,4
34,0,2,3,0,5.000000e-01,2
35,0,2,1,1,5.000000e-01,4
36,4,2,3,1,4.500000e+00,8
