Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI
1,2,0,2,1,2.500000e+00,2
2,8,0,2,0,2.500000e+00,10
3,8,4,3,1,4.500000e+00,6
4,8,0,1,1,4.500000e+00,2
5,8,2,2,1,6.500000e+00,6
6,8,2,1,0,5.000000e-01,4
7,4,2,3,0,5.000000e-01,8
8,0,4,1,0,2.500000e+00,2
9,4,0,3,0,5.000000e-01,6
10,0,2,1,1,5.000000e-01,6
11,4,8,1,0,5.000000e-01,2
12,8,4,3,0,4.500000e+00,2
13,2,8,2,0,5.000000e-01,2
14,2,8,3,1,2.500000e+00,4
15,2,4,1,0,2.500000e+00,2
16,8,2,1,1,5.000000e-01,2
17,0,4,3,1,4.500000e+00,4
18,2,0,1,0,2.500000e+00,2
19,2,0,3,0,4.500000e+00,4
20,4,8,2,1,2.500000e+00,4
21,4,2,3,1,2.500000e+00,4
22,2,4,1,1,5.000000e-01,6
23,4,8,2,0,5.000000e-01,2
24,0,4,1,1,5.000000e-01,4
25,8,0,1,0,5.000000e-01,2
26,0,2,3,1,5.000000e-01,2
27,0,8,3,1,6.500000e+00,2
28,8,2,3,0,4.500000e+00,2
29,4,8,1,1,5.000000e-01,2
30,2,4,2,1,5.000000e-01,2
31,0,8,3,0,5.000000e-01,2
32,2,4,2,0,2.500000e+00,4
33,0,4,2,0,5.000000e-01,4
34,0,4,2,1,2.500000e+00,4
35,8,0,2,1,5.000000e-01,8
36,0,2,2,0,5.000000e-01,2
