Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI
1,8,0,3,0,4.500000e+00,6
2,8,2,1,0,5.000000e-01,6
3,2,4,2,1,5.000000e-01,4
4,8,0,1,0,5.000000e-01,8
5,8,2,3,1,5.000000e-01,6
6,0,2,2,1,6.500000e+00,4
7,0,8,3,1,2.500000e+00,4
8,8,0,1,1,2.500000e+00,2
9,0,2,3,1,5.000000e-01,4
10,0,4,3,1,5.000000e-01,4
11,2,4,1,0,4.500000e+00,2
12,8,2,3,0,2.500000e+00,6
13,0,4,3,0,2.500000e+00,2
14,0,4,2,0,2.500000e+00,4
15,4,2,3,1,2.500000e+00,2
16,2,4,2,0,4.500000e+00,2
17,4,8,1,1,4.500000e+00,2
18,4,0,2,1,5.000000e-01,4
19,2,8,2,0,4.500000e+00,2
20,2,0,1,0,2.500000e+00,2
21,8,2,2,1,5.000000e-01,10
22,0,8,2,0,5.000000e-01,2
23,0,2,2,0,5.000000e-01,2
24,4,0,1,0,5.000000e-01,2
25,8,2,1,1,5.000000e-01,4
26,0,8,2,1,6.500000e+00,8
27,8,4,2,1,5.000000e-01,2
28,8,4,2,0,2.500000e+00,2
29,2,4,3,0,5.000000e-01,4
30,4,8,1,0,2.500000e+00,4
31,4,8,3,0,5.000000e-01,2
32,4,8,3,1,5.000000e-01,2
33,0,4,1,1,5.000000e-01,2
34,0,2,3,0,4.500000e+00,6
35,4,2,1,1,2.500000e+00,2
36,0,2,1,1,5.000000e-01,2
