Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI
1,8,4,1,0,5.000000e-01,6
2,8,2,1,0,5.000000e-01,4
3,2,4,2,1,2.500000e+00,2
4,2,0,2,1,5.000000e-01,2
5,8,0,3,1,5.000000e-01,2
6,8,0,2,1,5.000000e-01,4
7,2,0,3,0,2.500000e+00,4
8,2,8,2,0,2.500000e+00,2
9,2,8,1,1,4.500000e+00,2
10,2,4,1,1,6.500000e+00,4
11,0,2,3,1,5.000000e-01,2
12,2,0,2,0,5.000000e-01,4
13,2,0,1,1,4.500000e+00,2
14,8,0,2,0,5.000000e-01,2
15,8,2,2,1,5.000000e-01,2
16,0,4,1,1,2.500000e+00,6
17,4,2,1,0,5.000000e-01,4
18,2,8,3,0,5.000000e-01,4
19,4,0,3,1,5.000000e-01,8
20,4,8,2,1,2.500000e+00,2
21,8,0,3,0,2.500000e+00,2
22,8,4,3,1,5.000000e-01,2
23,8,4,1,1,5.000000e-01,2
24,8,0,1,0,5.000000e-01,2
25,0,4,2,1,2.500000e+00,6
26,0,2,1,0,5.000000e-01,4
27,4,8,2,0,2.500000e+00,10
28,2,4,3,1,5.000000e-01,2
29,2,4,3,0,4.500000e+00,8
30,0,4,2,0,6.500000e+00,4
31,0,4,1,0,4.500000e+00,2
32,2,8,3,1,4.500000e+00,6
33,2,4,2,0,2.500000e+00,6
34,4,8,3,0,5.000000e-01,2
35,0,8,1,1,2.500000e+00,2
36,0,4,3,0,4.500000e+00,4
