Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI
1,8,4,1,0,2.500000e+00,4
2,0,2,2,1,5.000000e-01,4
3,0,4,1,1,5.000000e-01,8
4,0,2,1,0,2.500000e+00,2
5,0,8,1,1,5.000000e-01,4
6,0,8,3,1,6.500000e+00,2
7,8,2,3,1,4.500000e+00,2
8,0,8,1,0,6.500000e+00,2
9,8,2,2,0,5.000000e-01,2
10,8,2,2,1,2.500000e+00,2
11,4,0,2,1,5.000000e-01,2
12,4,8,1,1,2.500000e+00,6
13,0,4,3,0,2.500000e+00,10
14,8,2,3,0,5.000000e-01,2
15,0,2,2,0,4.500000e+00,2
16,8,0,2,1,5.000000e-01,4
17,2,0,3,0,2.500000e+00,6
18,4,2,2,1,2.500000e+00,2
19,4,2,3,1,4.500000e+00,2
20,2,4,2,0,4.500000e+00,2
21,0,8,2,0,2.500000e+00,4
22,8,4,2,0,4.500000e+00,4
23,2,8,1,0,5.000000e-01,4
24,2,4,3,0,5.000000e-01,2
25,4,0,3,1,5.000000e-01,6
26,2,8,1,1,5.000000e-01,2
27,4,0,1,0,2.500000e+00,4
28,4,8,3,0,5.000000e-01,2
29,4,0,2,0,5.000000e-01,6
30,2,0,3,1,5.000000e-01,4
31,8,4,2,1,2.500000e+00,8
32,8,4,3,1,4.500000e+00,2
33,0,2,1,1,5.000000e-01,2
34,2,4,1,1,5.000000e-01,6
35,2,4,1,0,5.000000e-01,4
36,8,0,3,0,5.000000e-01,2
