Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI
1,4,0,2,0,5.000000e-01,2
2,2,4,3,0,2.500000e+00,4
3,8,0,1,0,2.500000e+00,4
4,8,4,2,1,2.500000e+00,2
5,2,4,1,0,5.000000e-01,2
6,2,8,2,1,5.000000e-01,6
7,8,4,3,1,4.500000e+00,2
8,2,0,1,1,5.000000e-01,10
9,2,8,3,1,2.500000e+00,2
10,8,0,3,1,5.000000e-01,2
11,8,2,1,0,5.000000e-01,2
12,2,4,2,0,5.000000e-01,6
13,2,8,1,1,4.500000e+00,4
14,0,2,3,0,2.500000e+00,2
15,4,2,3,1,6.500000e+00,4
16,4,0,1,1,4.500000e+00,2
17,4,8,3,0,5.000000e-01,8
18,2,8,3,0,5.000000e-01,4
19,0,4,2,1,4.500000e+00,2
20,2,0,2,1,2.500000e+00,2
21,0,8,2,1,5.000000e-01,2
22,2,4,1,1,4.500000e+00,2
23,2,8,2,0,2.500000e+00,4
24,4,8,1,0,2.500000e+00,2
25,0,4,3,1,2.500000e+00,4
26,8,4,2,0,5.000000e-01,6
27,0,8,3,0,5.000000e-01,2
28,2,4,2,1,5.000000e-01,6
29,2,0,1,0,5.000000e-01,8
30,2,0,2,0,2.500000e+00,4
31,8,0,1,1,5.000000e-01,2
32,4,8,1,1,6.500000e+00,4
33,4,0,1,0,4.500000e+00,2
34,8,0,2,0,5.000000e-01,4
35,0,2,3,1,5.000000e-01,2
36,4,0,3,0,5.000000e-01,6
