Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI
1,4,8,1,0,4.500000e+00,2
2,0,2,3,1,5.000000e-01,6
3,0,4,2,0,5.000000e-01,10
4,4,2,3,0,2.500000e+00,2
5,4,0,3,1,2.500000e+00,2
6,2,4,2,1,5.000000e-01,4
7,8,0,2,1,5.000000e-01,2
8,4,8,3,1,2.500000e+00,2
9,8,0,2,0,5.000000e-01,2
10,2,0,2,1,4.500000e+00,8
11,0,8,1,1,2.500000e+00,2
12,2,0,1,1,4.500000e+00,6
13,8,4,2,1,5.000000e-01,4
14,4,2,2,0,5.000000e-01,2
15,4,0,1,1,2.500000e+00,6
16,8,2,3,0,4.500000e+00,6
17,8,2,3,1,2.500000e+00,4
18,2,8,2,1,2.500000e+00,4
19,4,8,2,0,6.500000e+00,2
20,2,4,1,1,2.500000e+00,2
21,4,0,3,0,5.000000e-01,4
22,4,0,2,1,5.000000e-01,4
23,8,4,1,1,5.000000e-01,4
24,2,4,3,1,5.000000e-01,2
25,2,8,1,0,5.000000e-01,4
26,4,8,3,0,4.500000e+00,2
27,0,2,1,0,5.000000e-01,6
28,0,2,2,0,5.000000e-01,2
29,0,4,1,0,6.500000e+00,2
30,2,4,1,0,2.500000e+00,2
31,0,2,3,0,5.000000e-01,8
32,8,2,2,0,5.000000e-01,2
33,0,8,3,1,4.500000e+00,2
34,8,0,1,0,2.500000e+00,4
35,0,8,3,0,5.000000e-01,4
36,8,2,1,1,5.000000e-01,2
