Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI
1,2,4,2,0,5.000000e-01,2
2,0,8,2,0,2.500000e+00,8
3,4,2,2,1,2.500000e+00,4
4,8,4,3,0,5.000000e-01,2
5,2,8,1,0,5.000000e-01,6
6,8,4,1,1,5.000000e-01,4
7,0,8,3,1,2.500000e+00,6
8,4,8,1,0,4.500000e+00,2
9,0,8,3,0,2.500000e+00,4
10,8,2,2,0,4.500000e+00,2
11,4,0,1,1,4.500000e+00,2
12,4,0,2,0,2.500000e+00,2
13,0,8,1,1,5.000000e-01,2
14,8,2,2,1,2.500000e+00,6
15,0,2,3,1,4.500000e+00,4
16,0,4,3,0,5.000000e-01,4
17,0,4,2,1,5.000000e-01,10
18,0,4,1,0,4.500000e+00,6
19,8,2,3,0,5.000000e-01,4
20,2,0,3,0,5.000000e-01,4
21,8,4,3,1,5.000000e-01,2
22,8,0,2,1,5.000000e-01,4
23,0,8,1,0,5.000000e-01,4
24,2,0,1,0,5.000000e-01,2
25,2,8,3,1,2.500000e+00,2
26,4,2,1,0,4.500000e+00,2
27,4,2,3,0,5.000000e-01,2
28,2,0,2,0,5.000000e-01,6
29,2,4,1,1,2.500000e+00,8
30,8,4,2,1,5.000000e-01,2
31,8,2,1,1,6.500000e+00,4
32,8,4,2,0,2.500000e+00,2
33,2,4,3,1,6.500000e+00,2
34,0,4,3,1,5.000000e-01,2
35,2,0,2,1,2.500000e+00,2
36,0,2,1,1,5.000000e-01,2
