Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI
1,4,8,2,1,2.500000e+00,2
2,8,4,3,0,5.000000e-01,2
3,2,0,2,0,5.000000e-01,2
4,0,8,3,0,5.000000e-01,2
5,4,2,1,0,2.500000e+00,2
6,2,0,1,1,5.000000e-01,4
7,2,8,2,0,5.000000e-01,4
8,2,4,3,1,5.000000e-01,4
9,0,4,1,1,5.000000e-01,4
10,0,4,3,0,2.500000e+00,2
11,2,4,1,1,5.000000e-01,6
12,8,4,3,1,6.500000e+00,2
13,4,0,2,0,5.000000e-01,6
14,8,2,3,0,5.000000e-01,4
15,4,2,2,0,4.500000e+00,10
16,0,8,1,1,2.500000e+00,6
17,0,2,3,1,5.000000e-01,6
18,2,0,2,1,4.500000e+00,4
19,0,8,1,0,4.500000e+00,2
20,2,4,3,0,5.000000e-01,8
21,2,0,3,0,6.500000e+00,4
22,8,2,3,1,4.500000e+00,2
23,2,4,2,1,4.500000e+00,2
24,0,8,2,0,5.000000e-01,2
25,0,4,2,1,5.000000e-01,2
26,4,0,1,0,2.500000e+00,2
27,8,2,1,1,2.500000e+00,8
28,8,4,2,0,5.000000e-01,2
29,4,0,3,1,5.000000e-01,4
30,8,2,2,1,5.000000e-01,4
31,8,4,1,0,2.500000e+00,6
32,8,0,3,1,2.500000e+00,2
33,2,8,1,0,2.500000e+00,2
34,4,8,1,1,4.500000e+00,4
35,0,2,1,0,5.000000e-01,2
36,8,0,2,1,2.500000e+00,2
