Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI
1,2,0,3,0,2.500000e+00,4
2,8,2,2,1,4.500000e+00,2
3,0,4,1,0,5.000000e-01,2
4,4,2,3,1,4.500000e+00,2
5,2,0,2,1,6.500000e+00,6
6,0,4,3,1,5.000000e-01,10
7,0,4,2,1,5.000000e-01,2
8,2,0,2,0,4.500000e+00,2
9,2,8,3,1,2.500000e+00,2
10,2,4,3,0,5.000000e-01,2
11,0,8,3,0,2.500000e+00,4
12,2,8,3,0,5.000000e-01,2
13,2,4,2,0,5.000000e-01,2
14,0,4,1,1,4.500000e+00,2
15,4,8,2,1,5.000000e-01,6
16,8,0,3,1,5.000000e-01,4
17,2,4,1,1,2.500000e+00,4
18,8,0,1,0,5.000000e-01,6
19,0,4,3,0,5.000000e-01,2
20,8,0,2,1,4.500000e+00,2
21,2,0,1,1,5.000000e-01,6
22,4,8,3,0,5.000000e-01,8
23,4,2,2,1,2.500000e+00,8
24,2,4,1,0,5.000000e-01,4
25,0,2,3,1,5.000000e-01,4
26,8,0,2,0,2.500000e+00,6
27,4,8,3,1,4.500000e+00,2
28,2,0,1,0,6.500000e+00,4
29,4,8,1,0,2.500000e+00,2
30,4,8,1,1,2.500000e+00,2
31,8,2,1,0,2.500000e+00,2
32,8,0,1,1,2.500000e+00,2
33,8,4,2,0,5.000000e-01,4
34,2,8,1,1,5.000000e-01,4
35,0,4,2,0,5.000000e-01,2
36,8,2,2,0,5.000000e-01,4
