Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI
1,8,2,1,0,5.000000e-01,2
2,8,2,1,1,5.000000e-01,2
3,8,0,2,1,4.500000e+00,4
4,8,2,2,1,5.000000e-01,4
5,8,2,3,1,6.500000e+00,2
6,2,0,1,0,2.500000e+00,2
7,8,0,2,0,5.000000e-01,4
8,4,8,1,0,5.000000e-01,2
9,4,0,3,0,2.500000e+00,6
10,2,4,3,1,5.000000e-01,2
11,0,2,3,1,4.500000e+00,2
12,8,2,3,0,5.000000e-01,4
13,0,8,3,1,2.500000e+00,6
14,8,4,3,1,4.500000e+00,2
15,4,0,3,1,5.000000e-01,10
16,0,8,1,0,2.500000e+00,8
17,2,0,3,0,5.000000e-01,2
18,8,4,2,1,2.500000e+00,6
19,4,2,1,1,5.000000e-01,2
20,8,0,1,1,4.500000e+00,2
21,0,2,1,1,2.500000e+00,2
22,2,4,3,0,5.000000e-01,6
23,0,2,2,0,5.000000e-01,2
24,4,8,3,0,5.000000e-01,4
25,4,8,2,0,2.500000e+00,2
26,8,2,2,0,2.500000e+00,6
27,0,2,2,1,6.500000e+00,2
28,4,8,1,1,5.000000e-01,4
29,2,4,1,0,5.000000e-01,2
30,4,2,2,1,5.000000e-01,2
31,4,0,1,1,5.000000e-01,8
32,2,4,2,0,2.500000e+00,4
33,0,8,3,0,4.500000e+00,4
34,0,4,1,0,4.500000e+00,2
35,0,4,2,1,2.500000e+00,4
36,0,4,2,0,5.000000e-01,4
